141_163718_0446|יא, דער טאג, דער טאג, דארטן טוט מען וואס מ'דארף צו טון, און אז מ'טוט און מ'ווערט נישט נתפעל, און מ'קוקט ביינאכט וואס איך האב היינט געטון, אוי, אוי, האב איך היינט ערלעדיגט זאכן.|ju, dɛr tuɡ, dɛr tuɡ, dɔrtn tit mɛn vus mdaf ʦi tin, in az mtit in mvirt niʃt nispˈuəl, in mkikt bˈajnaxt vus ix hub haːnt ɡətˈin, ɔj, ɔj, hub ix haːnt ˈɛrlədiɡt zaxn.
141_163718_0447|ס'גייט נישט קומען יענע טאג, דער טאג, רבותי, דער זיסער טאג וואס מ'ווארט גייט נישט אנקומען. דער אייבערשטער'ס הילף, זיין זייער קלאר. פארוואס שעלטסטו?|sɡajt niʃt kˈimən jˈɛnə tuɡ, dɛr tuɡ, rabˈɔjsaj, dɛr zˈisər tuɡ vus mvɔrt ɡajt niʃt ˈunkimən. dɛr ˈajbərʃtərs hilf, zaːn zˈajər klur. farvˈus ʃˈɛlʦti ?
141_163718_0448|שעלט נישט. אונז קענען היינט מאכן דעם זיסן טאג, היינט איז דער זיסער טאג.|ʃɛlt niʃt. inz kˈɛnən haːnt maxn dejm zisn tuɡ, haːnt iz dɛr zˈisər tuɡ.
141_163718_0449|בועז האט חתונה געהאט מיט רות, יא? דער עולם ווייסט ווי לאנג ער איז געווען חתונה געהאט מיט רות? איין טאג, איין טאג.|bˈɔjəz hut xˈasənə ɡəhˈat mit ris, ju ? dɛr ˈɔjləm vajst vi laːnɡ ɛr iz ɡəvˈejn xˈasənə ɡəhˈat mit ris ? ajn tuɡ, ajn tuɡ.
141_163718_0450|רבותי, שטעלט זיך וואס בועז זאגט פאר אונז, פשוט, נאך איין טאג, געב מיר א טאג, געב מיר נאך איין טאג.|rabˈɔjsaj, ʃtɛlt zix vus bˈɔjəz zuɡt far inz, pˈuʃit, nux ajn tuɡ, ɡɛb mir a tuɡ, ɡɛb mir nux ajn tuɡ.
141_163718_0451|דאס הייסט אזוי, בועז איז נפטר געווארן צומארגנס, בועז האט געהאט יארן, וויפיל יארן ער דארף לעבן אויף די וועלט.|dus hajst azˈɔj, bˈɔjəz iz npˈatər ɡəvˈɔrn ʦˈimarɡns, bˈɔjəz hut ɡəhˈat jurn, vˈifil jurn ɛr daf lejbn oʊf də vɛlt.
141_163718_0452|ווען ער זאגט, אקעי, נישט היינט, אפשר מארגן מאכן די חתונה, היינט מאכן נאר די חתן מאל, מארגן מאכן די חתונה, יא? און דער גאנצער מלך המשיח איז אריינגעשטעלט, ס'איז א סיטואציע יעצט.|vɛn ɛr zuɡt, ˈɔkaj, niʃt haːnt, ˈɛfʃir mɔrɡn maxn də xˈasənə, haːnt maxn nɔr də xusn mul, mɔrɡn maxn də xˈasənə, ju ? in dɛr ɡˈanʦər mˈajləx hamuʃˈixa iz arˈaːnɡəʃtəlt, siz a sˈitiaʦiə jɛʦt.
141_163718_0453|מ'כאפט? היינט, געגאנגען, לאז מיר עס יעצט טון, און יענע טאג, יענע טאג איז געקומען א מלך המשיח אויף די וועלט. פון די החלטה פון היינט, מ'גייט עס היינט טון.|mxɔft ? haːnt, ɡəɡˈanɡən, laz mir ɛs jɛʦt tin, in jˈɛnə tuɡ, jˈɛnə tuɡ iz ɡəkˈimən a mˈajləx hamuʃˈixa oʊf də vɛlt. fin də hˈixltə fin haːnt, mɡajt ɛs haːnt tin.
141_163718_0454|מ'וועט מסיים זיין מיט א מעשה, ס'איז א מורא'דיגע מעשה וואס איך האב געזען לעצטנס, ס'איז א מורא'דיגע מעשה.|mvɛt msajm zaːn mit a mˈaːsə, siz a mˈiradiɡə mˈaːsə vus ix hub ɡəzˈejn lɛʦtns, siz a mˈiradiɡə mˈaːsə.
141_163718_0455|אין ארץ ישראל, גלייך נאכן קריג, איז געווען זייער באקאנט דער רב, הגאון רבי חיים מרדכי ראלער זכר צדיק לברכה, ער האט געהייסן דער ניאמצער רב.|in ˈɛrəʦ jisrˈuəl, ɡlaːx nuxn kriɡ, iz ɡəvˈejn zˈajər bakˈant dɛr ruv, hɡin rˈɛbə xˈajim mˈurtxə rˈalər zˈajxər ʦˈadik livrˈuxə, ɛr hut ɡəhˈajsn dɛr nˈiamʦər ruv.
141_163718_0456|דער ניאמצער רב איז געווען פארן קריג פון די גרעסטע גאונים, און נאכן קריג איז געווען ידוע, מ'האט אים גערופן דער אבי העגונות, ער איז געווען דער טאטע פון די עגונות.|dɛr nˈiamʦər ruv iz ɡəvˈejn farn kriɡ fin də ɡrˈɛstə ɡˈinim, in nuxn kriɡ iz ɡəvˈejn jədˈiə, mhut ejm ɡərˈifn dɛr ˈabi huaɡˈɔjnɔjs, ɛr iz ɡəvˈejn dɛr tˈatə fin də aɡˈinɔjs.
141_163718_0457|ס'איז ידוע אז די שווערסטע, מערסטע קאמפליצירטע עגונה שאלות זענען געקומען צו אים. ממש מ'רעדט פון די גאר גאר קאמפליצירטע שאלות.|siz jədˈiə az də ʃvˈɛrstə, mˈɛrstə kˈamfliʦirtə aɡˈinə ʃˈajlɔjs zˈɛnən ɡəkˈimən ʦi ejm. mˈamiʃ mrɛdt fin də ɡur ɡur kˈamfliʦirtə ʃˈajlɔjs.
141_163718_0459|ס'איז געווען א גאנצע נידון וועגן עפעס א געוויסע עגונה, מ'רעדט נאכן קריג, ס'איז געווען זייער זייער אסאך פון די מעשיות, וואס אסאך רבנים האבן זיך אריינגעלייגט, מ'האט נישט געקענט אויסארבעטן א היתר פאר די עגונה, ס'איז נישט געווען מעגליך.|siz ɡəvˈejn a ɡˈanʦə nˈidin vejɡn ˈɛpəs a ɡəvˈisə aɡˈinə, mrɛdt nuxn kriɡ, siz ɡəvˈejn zˈajər zˈajər ˈasax fin də mˈaːsəs, vus ˈasax rˈabunim hubn zix arˈaːnɡəlajɡt, mhut niʃt ɡəkˈɛnt ˈoʊsarbətn a hajˈusajr far də aɡˈinə, siz niʃt ɡəvˈejn mˈejɡləx.
141_163718_0460|איינער פון די גרויסע רבנים אין ירושלים האט צוזאמגעברענגט אלע אינפארמאציע וואס מ'קען האבן וועגן די פרוי, אבער קיין היתר איז דא נישט דא.|ˈajnər fin də ɡrˈɔjsə rˈabunim in jəruʃulˈajim hut ʦˈizamɡəbrənɡt ˈalə ˈinfarmaʦiə vus mˈɛkən hubn vejɡn də frɔj, ˈɔbər kan hajˈusajr iz du niʃt du.
141_163718_0461|עטס פארשטייטס ווען, נו, ער וועט מוזן גיין צו דער שר העגונות, דער וואס קען דעם מערסטן, דער ניאמצער רב, ר' חיים מרדכי ראלער, און מ'האט עס אריינגעברענגט צו אים, און ער האט אדורך געטון די נושא.|ɛʦ farʃtˈajʦ vɛn, ni, ɛr vɛt mizn ɡajn ʦi dɛr sar huaɡˈɔjnɔjs, dɛr vus kɛn dejm mɛrstn, dɛr nˈiamʦər ruv, rajʃ xˈajim mˈurtxə rˈalər, in mhut ɛs arˈaːnɡəbrənɡt ʦi ejm, in ɛr hut adˈirx ɡətˈin də nˈɔjsə.
141_163718_0462|ער איז געזעצן אויף די נושא א שיין שטיק צייט.|ɛr iz ɡəzˈɛʦn oʊf də nˈɔjsə a ʃajn ʃtik ʦaːt.
141_163718_0464|דער היתר איז דא, ס'איז מסודר.|dɛr hajˈusajr iz du, siz msidr.
141_163718_0465|ס'איז דא אסאך פרטים אין דעם, ער האט עס אראפגעשריבן ווילד און קורץ אויף בלעטער, נאך שבת וועט מען אדורך גיין זען מער די פרטים וואס דאס איז.|siz du ˈasax frtim in dejm, ɛr hut ɛs arˈupɡəʃribn vild in kirʦ oʊf blˈɛtər, nux ʃˈabəs vɛt mɛn adˈirx ɡajn zejn mɛr də frtim vus dus iz.
141_163718_0466|קודם כל, מודיע זיין אז ס'איז מותר.|kˈɔjdəm kɔl, mˈidiə zaːn az siz mˈɔjsar.
141_163718_0467|יענער רב האט צוריקגעשיקט א שליחות, וואס האט מען זיך אזוי געיאגט? די פרוי האט נישט קיין קלער בכלל חתונה צו האבן פרייטיג צונאכטס צווישן לכה דודי מיט די סעודה.|jˈɛnər ruv hut ʦirˈikɡəʃikt a ʃlˈixis, vus hut mɛn zix azˈɔj ɡˈajaɡt ? də frɔj hut niʃt kan klɛr bəxlˈaːl xˈasənə ʦi hubn frˈajtiɡ ʦˈinaxʦ ʦviʃn lxə dˈidi mit də sˈidə.
141_163718_0468|איך מיין, וואס איז דא?|ix maːn, vus iz du ?
141_163718_0469|האט ער געזאגט, דער ניאמצער רב האט געזאגט, ביי מיר איז דא א כלל, די רגע וואס איך ארבעט אויס א פסק פאר א יוד און איך האב א פסק להיתר ולעיסור, גלייך בין איך עס מודיע, גלייך, גלייך, גלייך.|hut ɛr ɡəzˈuɡt, dɛr nˈiamʦər ruv hut ɡəzˈuɡt, baː mir iz du a klal, də rˈɛɡə vus ix ˈarbət oʊs a pask far a jid in ix hub a pask ləhajˈusajr ilajsˈir, ɡlaːx bin ix ɛs mˈidiə, ɡlaːx, ɡlaːx, ɡlaːx.
141_163718_0470|פאר ס'הייבט אן ווערן נאכאמאל, הייבט מען איבערטראכטן נאכאמאל, גלייך, גלייך, גלייך.|far shajbt un virn nˈuxamul, hajbt mɛn ˈibərtraxtn nˈuxamul, ɡlaːx, ɡlaːx, ɡlaːx.
141_163718_0471|און ער האט געזאגט די ווערטער מצוה הבאה לידך אל תחמיצנה, ס'איז נישטא מער א מצוה פון אויסטון א פסק פאר א יוד אז דו קענסט יא אדער נישט טון, און די זאך איז מסודר געענדיגן.|in ɛr hut ɡəzˈuɡt də vˈɛrtər mˈiʦvə hba lidx al taxamiʦˈajnə, siz niʃtˈu mɛr a mˈiʦvə fin ˈoʊstin a pask far a jid az di kɛnst ju ˈɔdər niʃt tin, in də zax iz msidr ɡəˈɛndiɡn.
141_163718_0472|יענע שבת איז דער ניאמצער רב אוועק פון די וועלט. מוצאי שבת איז שוין געווען זיין לויה. רבותי, לאמיר טראכטן, ווען נישט די גלייך איז יענע פרוי אן עגונה.|jˈɛnə ʃˈabəs iz dɛr nˈiamʦər ruv avˈɛk fin də vɛlt. mˈuʦə ʃˈabəs iz ʃɔjn ɡəvˈejn zaːn lˈɔjə. rabˈɔjsaj, lˈɔmir traxtn, vɛn niʃt də ɡlaːx iz jˈɛnə frɔj un aɡˈinə.
141_163718_0473|וועגן די יא גלייך, איז דא דורות פון יענעם פרוי, עד היום הזה איז דא דורות פון א פרוי פון א החלטה פון טון גלייך, די סעקונדע.|vejɡn də ju ɡlaːx, iz du dˈɔjrɔjs fin jˈɛnəm frɔj, ɛd hˈaːəm hˈazə iz du dˈɔjrɔjs fin a frɔj fin a hˈixltə fin tin ɡlaːx, də sˈɛkində.
141_163718_0474|על כל פנים, רבותי, לאמיר קענען ארייננעמען אין דעם שבת מברכים אלול די נקודה. אונז אלע האבן חלומות, מ'גייט תשובה טון, מ'גייט...|al kɔl pˈunəm, rabˈɔjsaj, lˈɔmir kˈɛnən arˈaːnnəmən in dejm ʃˈabəs mbrxim ˈɛləl də nəkˈidə. inz ˈalə hubn xlˈimis, mɡajt ʧˈivə tin, mɡajt
141_163718_0475|געגאנגען, טו עפעס, טו עפעס, נישט קיין גרויסע זאכן, אבער טו, טו, גלייך שוין אריין, ער איז געגאנגען טון.|ɡəɡˈanɡən, ti ˈɛpəs, ti ˈɛpəs, niʃt kan ɡrˈɔjsə zaxn, ˈɔbər ti, ti, ɡlaːx ʃɔjn arˈaːn, ɛr iz ɡəɡˈanɡən tin.
141_163718_0478|לאמיר אלע זוכה זיין טאקע צו א לעכטיגע שבת, און צו א שבת מברכים.|lˈɔmir ˈalə zˈixə zaːn tˈakə ʦi a lˈɛxtiɡə ʃˈabəs, in ʦi a ʃˈabəs mbrxim.
141_163718_0479|דער אייבערשטער זאל העלפן אז דער חודש וואס קומט אריין זאל טאקע זיין מיט די אלע זאכן וואס מ'בעט ביי יחד שאיר, ס'זאל זיין לפרנסה, לכלכלה, לחיים טובים, לשמועות טובות, בשורות טובות, גאולה קרובים, זוכה זיין צו אלע השפעות טובות און כל טוב ומיטיב.|dɛr ˈajbərʃtər zul hɛlfn az dɛr xˈɔjdəʃ vus kimt arˈaːn zul tˈakə zaːn mit də ˈalə zaxn vus mbɛt baː jˈaxad ʃaːr, szul zaːn lfarnˈusə, lxlxlə, ləxˈajim tˈibim, ləʃmiˈɛɔjs tˈɔjvɔjs, bsˈɔjrɔjs tˈɔjvɔjs, ɡˈulə krˈibim, zˈixə zaːn ʦi ˈalə haʃpˈuɔjs tˈɔjvɔjs in kɔl tɔjv ˈimitib.
173_166271_0000|א גוטן, טייערע חברים וידידים. מיר האלטן בסיעתא דשמיא פרשת נצבים-וילך.|a ɡitn, tˈaːjərə xˈavajrim ˈɔjdidim. mir haltn bisjˈatu dʃmˈia pˈarʃis niʦˈuvim vaˈajiləx.
173_166271_0004|און באמת, אונז האבן זיך שוין ממש שמח ונראה צו די גרויסע ימי רחמים והסליחות, אונז זענען שוין ממש אין די טעג.|in bəˈɛməs, inz hubn zix ʃɔjn mˈamiʃ sumˈajxa ˈinra ʦi də ɡrˈɔjsə jˈɛmaj raxˈamim ˈislixis, inz zˈɛnən ʃɔjn mˈamiʃ in də tejɡ.
173_166271_0006|וואס איז די טיפקייט? וואס איז די פשטות? וואס לערנט אונז עס? וואס דארף מען זיך דא? וואס איז אונזער עבודה?|vus iz də tˈifkaːt ? vus iz də pˈaʃtis ? vus lirnt inz ɛs ? vus daf mɛn zix du ? vus iz ˈinzər avˈɔjdə ?
173_166271_0007|לאמיר זיך בעזרת השם פרובירן אביסל זיך פארטיפן און זיך אויפפרישן, און זיך אריינלייגן אין די יום טוב'דיגע לופט, אין די יום טוב'דיגע מצב, מקבל זיין די יום טוב ריכטיג, זיך אביסל פרובירן גרייטן בסיעתא דשמיא.|lˈɔmir zix bˈɛzras haʃˈɛm prˈibirn abˈisl zix fartˈifn in zix ˈɔjfriʃn, in zix arˈaːnlajɡn in də jɔjm tˈibdiɡə lift, in də jɔjm tˈibdiɡə mˈaʦəv, mkˈabajl zaːn də jɔjm tɔjv rˈixtiɡ, zix abˈisl prˈibirn ɡrajtn bisjˈatu dʃmˈia.
173_166271_0009|משה רבינו איז געגאנגען. פרעגט זיך, וואו איז משה רבינו געגאנגען? וואו?|mˈɔjʃə rbˈini iz ɡəɡˈanɡən. frɛɡt zix, vi iz mˈɔjʃə rbˈini ɡəɡˈanɡən ? vi ?
173_166271_0010|מ'האלט דאך דא "אַתֶּם נִצָּבִים", אלע אידישע קינדערלעך זענען געווען צוזאמען, ס'איז געווען א מעמד אדיר, מ'קען זיך נישט פארשטעלן, אלע אידישע קינדערלעך, יעדער, איז געווען צוזאמען.|mhalt dɔx du a tuf mɛm nin ʦˈadək ba jam ˈalə jˈidiʃə kˈindərləx zˈɛnən ɡəvˈejn ʦizˈamən, siz ɡəvˈejn a mˈaːməd ˈadir, mˈɛkən zix niʃt farʃtˈɛln, ˈalə jˈidiʃə kˈindərləx, jˈɛdər, iz ɡəvˈejn ʦizˈamən.
173_166271_0011|און פארשטייט זיך, דער מעמד ענדיגט זיך, יעדער צוגייט זיך.|in farʃtˈajt zix, dɛr mˈaːməd ˈɛndiɡt zix, jˈɛdər ʦˈiɡajt zix.
173_166271_0013|קומט דער הייליגער רמב"ן, און דער רמב"ן זאגט דא דברים נפלאים. און ס'איז כדאי אריינצוקוקן, ווען מ'זעט עס גלייבט זיך נישט פאר די אויגן וואס דער הייליגער רמב"ן זאגט.|kimt dɛr hˈajliɡər rˈamban, in dɛr rˈamban zuɡt du dvˈurim nflaːm. in siz kˈɛdaː arˈaːnʦikikn, vɛn mzejt ɛs ɡlaːbt zix niʃt far də ɔjɡn vus dɛr hˈajliɡər rˈamban zuɡt.
173_166271_0015|וואס מיינט "וַיֵּלֶךְ"? משה רבינו איז געגאנגען פון די מחנה לויה צו די מחנה ישראל.|vus majnt i jid lˈaməd kɔj mˈɔjʃə rbˈini iz ɡəɡˈanɡən fin də maxanˈajə lˈɔjə ʦi də maxanˈajə jisrˈuəl.
173_166271_0016|די נעקסטע ווארט איז "לכבדם", צו געבן כבוד פאר די אידישע קינדערלעך, זיי מכבד צו זיין.|də nˈɛkstə vɔrt iz lxbdm ʦi ɡejbn kˈuvəd far də jˈidiʃə kˈindərləx, zaj mxˈabajd ʦi zaːn.
173_166271_0018|דער רבי פון כלל ישראל, ס'איז אריבער מיט כלל ישראל אזויפיל, די גאנצע השתלשלות, די גאנצע, די מדבר, מעשה נאך מעשה, סיפור נאך סיפור,|dɛr rˈɛbə fin klal jisrˈuəl, siz arˈibər mit klal jisrˈuəl ˈazɔjfil, də ɡˈanʦə hiʃtˈalʃlis, də ɡˈanʦə, də mədˈabajr, mˈaːsə nux mˈaːsə, sˈipər nux sˈipər,
173_166271_0019|ווי אונזער רבי האט זיך מוסר נפש געווען פאר אידישע קינדערלעך. מ'האלט דא אין די לעצטע טעג,|vi ˈinzər rˈɛbə hut zix misr nˈejfiʃ ɡəvˈejn far jˈidiʃə kˈindərləx. mhalt du in də lˈɛʦtə tejɡ,
173_166271_0020|די לעצטע שעות מסתמא, על כל פנים פון אונזער הייליגן רבי'ס לעבן. די תורה האלט שוין כמעט ביים סוף. משה רבינו גייט,|də lˈɛʦtə ʃˈuəs mˈistamə, al kɔl pˈunəm fin ˈinzər hˈajliɡn rbis lejbn. də tˈɔjrə halt ʃɔjn kəmˈat bam sɔf. mˈɔjʃə rbˈini ɡajt,
173_166271_0021|וואו גייט משה רבינו? ער גייט צו די אידישע קינדערלעך זיי מכבד צו זיין,|vi ɡajt mˈɔjʃə rbˈini ? ɛr ɡajt ʦi də jˈidiʃə kˈindərləx zaj mxˈabajd ʦi zaːn,
173_166271_0022|אזויווי א מענטש וואס וויל זיך געזעגענען און נעמען רשות.|ˈazɔjvi a mɛnʧ vus vil zix ɡəzˈɛɡənən in nˈɛmən rʃis.
173_166271_0023|משה רבינו, דער רבי פון כלל ישראל, דארף גיין צו די אידישע קינדערלעך? מיר זענען דאך יעצט געווען צוזאמען. נו, סוף פון דעם מעמד האט משה רבינו געקענט אפילו, לאמיר זאגן מ'דארף זאגן עפעס,|mˈɔjʃə rbˈini, dɛr rˈɛbə fin klal jisrˈuəl, daf ɡajn ʦi də jˈidiʃə kˈindərləx ? mir zˈɛnən dɔx jɛʦt ɡəvˈejn ʦizˈamən. ni, sɔf fin dejm mˈaːməd hut mˈɔjʃə rbˈini ɡəkˈɛnt afˈilə, lˈɔmir zuɡn mdaf zuɡn ˈɛpəs,
173_166271_0024|מ'קען זאגן אפאר ווערטער, גיין צו די אידישע קינדערלעך זיי מכבד צו זיין? אונז האבן מיר א חיוב מכבד צו זיין א רבי. אונזער רבי האט אזא פלאץ.|mˈɛkən zuɡn apˈur vˈɛrtər, ɡajn ʦi də jˈidiʃə kˈindərləx zaj mxˈabajd ʦi zaːn ? inz hubn mir a xˈiəv mxˈabajd ʦi zaːn a rˈɛbə. ˈinzər rˈɛbə hut azˈa plaːʦ.
173_166271_0025|וואו איז דער מקור אויף דעם? אז משה רבינו, דער רבי פון כלל ישראל, האט דאס געטון, איז דאך דא ערגעץ וואו עפעס ווייזט ער אונז, עפעס לערנט ער אונז.|vi iz dɛr mˈukər oʊf dejm ? az mˈɔjʃə rbˈini, dɛr rˈɛbə fin klal jisrˈuəl, hut dus ɡətˈin, iz dɔx du ˈɛrɡəʦ vi ˈɛpəs vajzt ɛr inz, ˈɛpəs lirnt ɛr inz.
173_166271_0026|לאמיר זיך פארטיפן, און וואו איז דער מקור אויף דעם אז מ'דארף זיך אזוי פירן?|lˈɔmir zix fartˈifn, in vi iz dɛr mˈukər oʊf dejm az mdaf zix azˈɔj firn ?
173_166271_0027|מ'וועט זיך אריינטון דא, און מ'וועט זען דא ליגט א דבר נפלא און א יסוד ממש פאר אונזער טעגליכע לעבן פון א יוד, און בפרט אין די יעצטיגע זמן.|mvɛt zix arˈaːntin du, in mvɛt zejn du liɡt a dˈuvur nfla in a jˈɛsud mˈamiʃ far ˈinzər tˈɛɡləxə lejbn fin a jid, in bfˈɛrət in də jˈɛʦtiɡə zman.
173_166271_0028|לאמיר זיך באמת אריינטון, וואס ס'איז באמת א שטארקע שאלה. וילך משה, פארוואס איז משה רבינו געגאנגען צו די יודישע קינדערלעך זיי מכבד זיין?|lˈɔmir zix bəˈɛməs arˈaːntin, vus siz bəˈɛməs a ʃtˈarkə ʃˈaːlə. vaˈajiləx mˈɔjʃə, farvˈus iz mˈɔjʃə rbˈini ɡəɡˈanɡən ʦi də jˈidiʃə kˈindərləx zaj mxˈabajd zaːn ?
173_166271_0029|פארוואס?|farvˈus ?
173_166271_0030|און צום לעצטן וועלן מיר נאר פרעגן אזא בדרך צחות שאלה. אונז ווייסן מיר אז פרשת נצבים וילך גייט צוזאמען, יא, צוויי פרשיות גייען צוזאמען. יעצט, נצבים איז א לשון פון שטיין,|in ʦim lɛʦtn vɛln mir nɔr frɛɡn azˈa bˈɛdərəx ʦˈuxɔjs ʃˈaːlə. inz vajsn mir az pˈarʃis niʦˈuvim vaˈajiləx ɡajt ʦizˈamən, ju, ʦvaj puruʃˈijɔjs ɡˈajən ʦizˈamən. jɛʦt, niʦˈuvim iz a luʃn fin ʃtajn,
173_166271_0031|וילך איז א לשון פון גיין, ס'איז כמעט א דבר והיפוכו, ס'איז פארקערטע זאכן, שטיין אדער גיין.|vaˈajiləx iz a luʃn fin ɡajn, siz kəmˈat a dˈuvur ˈihifixi, siz farkˈɛrtə zaxn, ʃtajn ˈɔdər ɡajn.
173_166271_0032|איז לאמיר זיך אין דעם אויך פארטיפן בסיעתא דשמיא, וויאזוי גייען די צוויי יסודות צוזאמען? און לאמיר דערהערן א יסוד און א הכנה צו די קומענדיגע גרויסע טעג וואס קומט אויף אונז. נאר אריינצוגיין אינעם שמועס בעזרת השם,|iz lˈɔmir zix in dejm ɔjx fartˈifn bisjˈatu dʃmˈia, vizˈɔj ɡˈajən də ʦvaj jsˈɔjdɔjs ʦizˈamən ? in lˈɔmir dərhˈirn a jˈɛsud in a hakˈanə ʦi də kˈiməndiɡə ɡrˈɔjsə tejɡ vus kimt oʊf inz. nɔr arˈaːnʦiɡajn ˈinəm ʃmˈiəs bˈɛzras haʃˈɛm,
173_166271_0033|וועלן מיר איבערזאגן|vɛln mir ˈibərzuɡn
173_166271_0036|זאגט ער, אמאל איז געווען - דער משל גייט ארויף אויף אמאל'יגע צייטן, ס'איז זיבעציג, אכציג יאר צוריק אין אמעריקע, איז געווען א פאר פאלק וואס האט חתונה געמאכט א קינד אויף ארץ ישראל.|zuɡt ɛr, amˈul iz ɡəvˈejn dɛr mɔʃl ɡajt arˈoʊf oʊf ˈamaliɡə ʦaːtn, siz zˈibəʦiɡ, ˈaxʦiɡ jur ʦirˈik in amˈɛrikə, iz ɡəvˈejn a far falk vus hut xˈasənə ɡəmˈaxt a kind oʊf ˈɛrəʦ jisrˈuəl.
173_166271_0037|די קינדער זענען געגאנגען וואוינען אויף ארץ ישראל. בימים ההם האט מען נישט געקענט פארן און קומען און גיין, ס'איז נישט געווען. אויך כמעט נישט געווען שייך אפילו צו שיקן בילדער מיט זאכן.|də kˈindər zˈɛnən ɡəɡˈanɡən vˈɔjnən oʊf ˈɛrəʦ jisrˈuəl. bˈimim hˈuhajm hut mɛn niʃt ɡəkˈɛnt farn in kˈimən in ɡajn, siz niʃt ɡəvˈejn. ɔjx kəmˈat niʃt ɡəvˈejn ʃˈaːəx afˈilə ʦi ʃikn bˈildər mit zaxn.
173_166271_0038|קוים קוים איז אנגעקומען עפעס א שווארץ און ווייס בילד, מ'האט נישט געהאט קיין זאך שייכות, עפעס א בריוו, א טעלעגראם.|kɔjm kɔjm iz ˈunɡəkimən ˈɛpəs a ʃvarʦ in vajs bild, mhut niʃt ɡəhˈat kan zax ʃˈajjxus, ˈɛpəs a briv, a tˈɛləɡram.
173_166271_0039|בקיצור, זיי האבן געשיקט א קינד, און זיי האבן באקומען גריסן.|bˈɛkiʦər, zaj hubn ɡəʃˈikt a kind, in zaj hubn bakˈimən ɡrisn.
173_166271_0040|מ'איז געוואויר געווארן אז דער קינד שטייגט אוועק אין לערנען, און ער הארעוועט, און ער וואקסט, און ער ריקט זיך, און בלי עין הרע האט שוין זיין משפחה וואקסט, ער האט שוין איין קינד, ער האט שוין נאך א קינד.|miz ɡəvˈɔjr ɡəvˈɔrn az dɛr kind ʃtajɡt avˈɛk in lˈirnən, in ɛr hˈarəvət, in ɛr vakst, in ɛr rikt zix, in bli ˈaːən hrə hut ʃɔjn zaːn miʃpˈuxə vakst, ɛr hut ʃɔjn ajn kind, ɛr hut ʃɔjn nux a kind.
173_166271_0041|דא דארט איז מען געוואויר געווארן די אלע גוטע בשורות.|du dɔrt iz mɛn ɡəvˈɔjr ɡəvˈɔrn də ˈalə ɡˈitə bsˈɔjrɔjs.
173_166271_0042|למעשה, קיין געלט איז נישט געווען, מ'האט נישט געקענט פארן און קומען. און סתם אזוי, פארן איז געווען אן עבודה פון אפאר וואכן, מ'האט געדארפט נעמען א שיף, ס'איז זיך נישט אזוי געפלויגן און געקומען.|ləmˈaːsə, kan ɡɛlt iz niʃt ɡəvˈejn, mhut niʃt ɡəkˈɛnt farn in kˈimən. in stam azˈɔj, farn iz ɡəvˈejn un avˈɔjdə fin apˈur vɔxn, mhut ɡədˈarft nˈɛmən a ʃif, siz zix niʃt azˈɔj ɡəflˈɔjɡn in ɡəkˈimən.
173_166271_0043|בקיצור, ס'גייט דורך יארן, יארן, יארן.|bˈɛkiʦər, sɡajt dˈɔrəx jurn, jurn, jurn.
173_166271_0044|און דער טאטע האט זיך צוזאמגעזאמלט פרוטה לפרוטה, ביז ענדליך ער איז אנגעקומען צו אזעלכע געגועים, אזעלכע רצונות, און אזעלכע חשקות, ער מוז פארן זען זיין זון.|in dɛr tˈatə hut zix ʦˈizamɡəzamlt prˈitə lfrˈitə, biz ˈɛndləx ɛr iz ˈunɡəkimən ʦi azˈɛlxə ɡəɡˈiajm, azˈɛlxə rʦˈɔjnɔjs, in azˈɛlxə xʃkis, ɛr miz farn zejn zaːn zin.
173_166271_0045|בקיצור, מ'פאנגט זיך אן גרייטן אויף אזא נסיעה, מ'פאקט זיך צוזאם, מ'האט איינגעקויפט מתנות טובות מיט השפעות, און די מתנות טובות וואס יעדע קינד דארף, און יעדע עלטער.|bˈɛkiʦər, mfanɡt zix un ɡrajtn oʊf azˈa nəsˈiə, mpakt zix ʦˈizam, mhut ˈajnɡəkɔjft matˈunɔjs tˈɔjvɔjs mit haʃpˈuɔjs, in də matˈunɔjs tˈɔjvɔjs vus jˈɛdə kind daf, in jˈɛdə ˈɛltər.
173_166271_0046|און דער טאטע האט אויך צוזאמגענומען א גרויס חלק פון זיין פארמעגן. קיצור, כל טוב וטוב, מ'פאקט אפאר רענצלעך, מ'גייט צום שיף, מ'לאזט זיך ארויס אויפ'ן וועג.|in dɛr tˈatə hut ɔjx ʦˈizamɡənimən a ɡrɔjs xˈajlək fin zaːn farmˈɛɡn. kˈiʦər, kɔl tɔjv ˈitib, mpakt apˈur rˈɛnʦləx, mɡajt ʦim ʃif, mlɔzt zix arˈoʊs afn vejɡ.
173_166271_0047|און פארשטייט זיך, פאר מ'האט זיך ארויסגעלאזט, האט שוין די האלבע שטאט דא געוואוסט אז מ'פארט ארויס קיין ארץ ישראל באזוכנדיג.|in farʃtˈajt zix, far mhut zix arˈoʊzɡəlɔzt, hut ʃɔjn də hˈalbə ʃtut du ɡəvˈist az mfɔrt arˈoʊs kan ˈɛrəʦ jisrˈuəl bazˈixndiɡ.
